,Bids,Asks
0,30.068892818469788,30.26889281846979
1,30.17641747009629,30.376417470096293
2,30.10691291627253,30.306912916272534
3,30.393041449283082,30.593041449283085
4,30.25110236917519,30.451102369175192
5,30.12790091823405,30.327900918234054
6,30.133094432113538,30.33309443211354
7,30.306906591899423,30.506906591899426
8,30.517656869631058,30.71765686963106
9,30.519171188964926,30.71917118896493
10,30.565466499826147,30.76546649982615
11,30.648636294902417,30.84863629490242
12,30.712332982116386,30.91233298211639
13,30.813295628673938,31.01329562867394
14,30.582975264942586,30.78297526494259
15,30.295136100432416,30.49513610043242
16,30.028967549949645,30.228967549949648
17,30.141587260635198,30.3415872606352
18,30.04185278058964,30.241852780589642
19,30.341640122364367,30.54164012236437
20,30.275863382285713,30.475863382285716
21,30.34753489564892,30.547534895648923
22,30.53890942616128,30.738909426161282
23,30.653731918468317,30.85373191846832
24,30.71531210176717,30.915312101767174
25,30.72567879600079,30.925678796000792
26,30.95964944494261,31.159649444942612
27,30.97511329624466,31.175113296244664
28,30.965906858759976,31.16590685875998
29,30.556274395935798,30.7562743959358
30,30.741975758847744,30.941975758847747
31,30.894156119025567,31.09415611902557
32,30.739657115579725,30.939657115579728
33,30.846970931184533,31.046970931184536
34,30.896719886570253,31.096719886570256
35,30.963160621027203,31.163160621027206
36,30.854516274380867,31.05451627438087
37,30.66258837247036,30.862588372470363
38,30.509175894118865,30.709175894118868
39,30.9745954118675,31.174595411867504
40,31.058509710125993,31.258509710125995
41,30.76833203766402,30.968332037664023
42,30.79160773894283,30.991607738942832
43,30.691397497819416,30.89139749781942
44,30.647746952332906,30.84774695233291
45,30.787753079096788,30.98775307909679
46,30.83476381513516,31.034763815135165
47,30.761477823596813,30.961477823596816
48,30.77577288488325,30.975772884883252
49,30.74541366062762,30.945413660627622
50,30.912343018297882,31.112343018297885
51,30.87987461977981,31.07987461977981
52,30.90245971157882,31.102459711578824
53,31.02645985786343,31.226459857863432
54,31.20550863112859,31.405508631128594
55,31.155819684788984,31.355819684788987
56,31.072048848766016,31.27204884876602
57,31.153440718117682,31.353440718117685
58,30.958305392955623,31.158305392955626
59,31.009977488567323,31.209977488567326
60,31.200635119197916,31.40063511919792
61,31.274614908521357,31.47461490852136
62,31.123766255202746,31.32376625520275
63,31.15770185231637,31.357701852316374
64,31.31186013918817,31.511860139188173
65,31.281264085579767,31.48126408557977
66,31.150134275921488,31.35013427592149
67,31.236755619501555,31.436755619501557
68,31.21509429086992,31.415094290869924
69,31.101467347594774,31.301467347594777
70,31.07054475322984,31.270544753229842
71,31.135510455590417,31.33551045559042
72,31.090335804594833,31.290335804594836
73,30.987048666146748,31.18704866614675
74,31.006317712171228,31.20631771217123
75,31.009704015901793,31.209704015901796
76,31.10348115023959,31.30348115023959
77,31.02746803408004,31.227468034080044
78,31.137982494952528,31.33798249495253
79,31.387922674378082,31.587922674378085
80,31.391381725338466,31.59138172533847
81,31.300677684922892,31.500677684922895
82,31.132789891407157,31.33278989140716
83,31.110870519777002,31.310870519777005
84,30.91313083756849,31.113130837568495
85,30.728111057408565,30.928111057408568
86,30.65720611865186,30.857206118651863
87,30.654283619712697,30.8542836197127
88,30.639564079591764,30.839564079591767
89,30.54280654055118,30.742806540551182
90,30.41969689791305,30.61969689791305
91,30.299355968646307,30.49935596864631
92,30.114403033481505,30.314403033481508
93,30.016085404874488,30.21608540487449
94,29.888513374318237,30.08851337431824
95,29.801597815988774,30.001597815988777
96,29.58424128970815,29.784241289708152
97,29.56977512250437,29.769775122504374
98,29.498330679561406,29.69833067956141
99,29.353498027112998,29.553498027113
100,29.6070129503005,29.807012950300503
101,29.59863948896335,29.798639488963353
