,Bids,Asks
0,99.48435903219969,100.08435903219969
1,99.74020044112615,100.34020044112614
2,100.3609749035846,100.9609749035846
3,100.00877844403097,100.60877844403096
4,100.00797375596949,100.60797375596948
5,100.04452640093089,100.64452640093089
6,100.41482229727255,101.01482229727254
7,101.75359561715551,102.3535956171555
8,101.94296752169842,102.54296752169842
9,101.29207404246804,101.89207404246804
10,100.89270809281211,101.49270809281211
11,101.0160878990518,101.61608789905179
12,100.75029405606777,101.35029405606777
13,101.14903109669308,101.74903109669307
14,100.74595023358262,101.34595023358261
15,101.1365699141605,101.7365699141605
16,100.97663098415927,101.57663098415927
17,101.12357994003462,101.72357994003461
18,101.38929798947046,101.98929798947046
19,101.40729388008583,102.00729388008583
20,101.58952178254216,102.18952178254216
21,101.43616108167008,102.03616108167007
22,102.19973233837159,102.79973233837158
23,101.46441394478813,102.06441394478813
24,101.18165772105196,101.78165772105196
25,101.53433330187752,102.13433330187752
26,100.77725821213126,101.37725821213125
27,100.38190711774602,100.98190711774602
28,100.8970415302523,101.49704153025229
29,101.34109799656338,101.94109799656337
30,101.11870086174943,101.71870086174943
31,102.1590913501932,102.75909135019319
32,101.0693422324386,101.6693422324386
33,100.16349291033167,100.76349291033166
34,100.2074224138137,100.8074224138137
35,101.0219581373041,101.62195813730409
36,101.42982393176634,102.02982393176633
37,100.63532983293082,101.23532983293082
38,100.60078789388427,101.20078789388427
39,100.27614637187477,100.87614637187477
40,100.86488405943973,101.46488405943973
41,101.07423414958345,101.67423414958344
42,101.55986280406603,102.15986280406602
43,102.45686574589345,103.05686574589345
44,101.88909524122599,102.48909524122598
45,101.81297990337387,102.41297990337387
46,102.42303902387171,103.0230390238717
47,102.0921863502562,102.6921863502562
48,101.14556314836221,101.74556314836221
49,101.42814534674939,102.02814534674938
50,101.55270925149901,102.152709251499
51,101.35492187138331,101.9549218713833
52,101.61571662356849,102.21571662356848
53,101.20676059928871,101.80676059928871
54,100.85898356572841,101.4589835657284
55,100.72074944321884,101.32074944321883
56,100.61649942844419,101.21649942844418
57,100.80696619468765,101.40696619468764
58,100.12507066397744,100.72507066397743
59,100.05560622996336,100.65560622996335
60,99.83205041455783,100.43205041455782
61,99.24718802718166,99.84718802718166
62,99.15247437924766,99.75247437924766
63,97.90161288936419,98.50161288936418
64,98.08554522905317,98.68554522905316
65,97.66911864546935,98.26911864546935
66,97.83040198901558,98.43040198901558
67,97.44598899428355,98.04598899428355
68,97.32024638217989,97.92024638217988
69,96.34983732052649,96.94983732052648
70,96.7263333882019,97.32633338820189
71,96.33992311728285,96.93992311728285
72,95.42175992415005,96.02175992415005
73,95.25652987108306,95.85652987108305
74,94.92515444891883,95.52515444891883
75,95.18750149241538,95.78750149241537
76,94.46750262687095,95.06750262687095
77,94.45230633507302,95.05230633507301
78,94.22744782782996,94.82744782782996
79,93.70592225989742,94.30592225989741
80,93.9780000004042,94.57800000040419
81,93.88027004497215,94.48027004497214
82,93.80019315868577,94.40019315868577
83,94.205913585159,94.80591358515899
84,93.32615685277102,93.92615685277102
85,93.20509526939865,93.80509526939865
86,93.11691814660723,93.71691814660723
87,93.233584580944,93.83358458094399
88,92.49385870933834,93.09385870933833
89,92.27565211620444,92.87565211620444
90,91.66794429719813,92.26794429719813
91,91.2481620814649,91.84816208146489
92,91.80848097540608,92.40848097540608
93,91.66642077597048,92.26642077597047
94,91.83134518993535,92.43134518993534
95,91.85349467183154,92.45349467183154
96,91.89611096352249,92.49611096352248
97,91.81143702632875,92.41143702632874
98,91.86812233160606,92.46812233160605
99,91.16943921015337,91.76943921015337
100,90.6114850624772,91.2114850624772
101,90.45468554597426,91.05468554597425
102,90.6286445325133,91.2286445325133
103,90.21479461715337,90.81479461715337
104,90.71408063594593,91.31408063594593
105,90.37198862141729,90.97198862141728
