,Bids,Asks
0,645.2411082048247,651.2411082048247
1,645.4653089011524,651.4653089011524
2,645.1863324314893,651.1863324314893
3,644.7801531807693,650.7801531807693
4,645.004851763317,651.004851763317
5,644.2020231106677,650.2020231106677
6,643.5683392281284,649.5683392281284
7,642.9894121683003,648.9894121683003
8,643.7021912429193,649.7021912429193
9,643.505647109481,649.505647109481
10,643.4203137857639,649.4203137857639
11,642.728298684522,648.728298684522
12,642.3179095924255,648.3179095924255
13,641.5332268454299,647.5332268454299
14,640.7455077009026,646.7455077009026
15,641.1457050444486,647.1457050444486
16,642.1294853570678,648.1294853570678
17,641.5218112824074,647.5218112824074
18,641.5100186947049,647.5100186947049
19,642.3132572398946,648.3132572398946
20,643.1838361320333,649.1838361320333
21,643.1367039073832,649.1367039073832
22,643.0024790464003,649.0024790464003
23,642.996664290345,648.996664290345
24,643.1523326358808,649.1523326358808
25,643.3314680772924,649.3314680772924
26,642.9902736390184,648.9902736390184
27,642.2988531814905,648.2988531814905
28,641.9139917456972,647.9139917456972
29,641.3621837713273,647.3621837713273
30,641.464940596711,647.464940596711
31,640.5314044680439,646.5314044680439
32,639.7787127813,645.7787127813
33,639.2262298886692,645.2262298886692
34,639.130390690467,645.130390690467
35,638.7760072311547,644.7760072311547
36,638.1235516113833,644.1235516113833
37,639.6009601166352,645.6009601166352
38,638.9710026570514,644.9710026570514
39,639.8319181960736,645.8319181960736
40,639.8569741013869,645.8569741013869
41,639.7892773501472,645.7892773501472
42,639.1839558461753,645.1839558461753
43,639.6342379416783,645.6342379416783
44,639.4029998640442,645.4029998640442
45,639.2307201724811,645.2307201724811
46,639.49578965254,645.49578965254
47,640.2199001773142,646.2199001773142
48,640.89636881175,646.89636881175
49,640.3890269117187,646.3890269117187
50,641.4004615091186,647.4004615091186
51,641.308976554816,647.308976554816
52,641.4784739543804,647.4784739543804
53,642.0695652667811,648.0695652667811
54,642.5834258827044,648.5834258827044
55,642.1214363178052,648.1214363178052
56,641.9075100338139,647.9075100338139
57,641.3930818280918,647.3930818280918
58,640.8428154500414,646.8428154500414
59,641.5968338397673,647.5968338397673
60,641.8555788059796,647.8555788059796
61,641.4975055867513,647.4975055867513
62,640.4818745128082,646.4818745128082
63,640.8169310519568,646.8169310519568
64,639.8747421816752,645.8747421816752
65,638.3561637303121,644.3561637303121
66,637.7237936466177,643.7237936466177
67,637.957856940195,643.957856940195
68,637.3064576186042,643.3064576186042
69,637.0288223055425,643.0288223055425
70,636.354742842703,642.354742842703
71,635.4366428149679,641.4366428149679
72,634.6622054839456,640.6622054839456
73,634.2285100941542,640.2285100941542
74,634.6183349169797,640.6183349169797
75,635.1346969931647,641.1346969931647
76,633.6304563913577,639.6304563913577
77,633.952901144151,639.952901144151
78,633.4921323517796,639.4921323517796
79,632.4451333343964,638.4451333343964
80,632.891952116561,638.891952116561
81,632.9090380236316,638.9090380236316
82,632.074268372607,638.074268372607
83,632.0907812730201,638.0907812730201
84,632.792904347296,638.792904347296
85,633.1795673569318,639.1795673569318
86,632.6343526490763,638.6343526490763
87,631.9789243723881,637.9789243723881
88,632.7597612628829,638.7597612628829
89,632.5012858800067,638.5012858800067
90,632.1001532859862,638.1001532859862
91,632.7849138028889,638.7849138028889
92,632.6769630473536,638.6769630473536
93,632.1915889212121,638.1915889212121
94,632.2233740308483,638.2233740308483
95,632.4841092240154,638.4841092240154
96,631.9475440124404,637.9475440124404
97,632.2831549109388,638.2831549109388
98,632.0566319091485,638.0566319091485
99,632.0072770327927,638.0072770327927
100,632.7390041593135,638.7390041593135
101,634.822443983017,640.822443983017
102,635.1749762434407,641.1749762434407
103,633.9890343385957,639.9890343385957
104,634.0668991942421,640.0668991942421
105,633.914188819636,639.914188819636
106,632.7288232579047,638.7288232579047
107,632.6653524075853,638.6653524075853
108,633.1911312328933,639.1911312328933
109,632.7352734389586,638.7352734389586
110,633.1057257430773,639.1057257430773
111,632.3453877815617,638.3453877815617
112,632.4039420918914,638.4039420918914
113,631.7362785839731,637.7362785839731
114,631.2855833070768,637.2855833070768
115,632.1491110767414,638.1491110767414
116,631.198569033104,637.198569033104
117,631.9555922608776,637.9555922608776
118,631.2902416185706,637.2902416185706
119,630.9008251996883,636.9008251996883
120,630.8694017084866,636.8694017084866
121,628.9516421325543,634.9516421325543
122,628.6154573549907,634.6154573549907
123,627.500932784096,633.500932784096
124,627.547586470293,633.547586470293
125,627.2088359755248,633.2088359755248
126,626.8376946865549,632.8376946865549
127,627.314656102464,633.314656102464
128,627.2357880892051,633.2357880892051
129,627.9157328808949,633.9157328808949
130,627.902237755565,633.902237755565
131,626.9302629432992,632.9302629432992
132,627.0051086836489,633.0051086836489
133,626.7945138092238,632.7945138092238
134,625.5034068510072,631.5034068510072
135,625.5524994378198,631.5524994378198
136,625.4558688479987,631.4558688479987
137,624.8499356924646,630.8499356924646
138,625.0367066944093,631.0367066944093
139,623.4419715165582,629.4419715165582
140,623.5757916382659,629.5757916382659
141,622.7064108987148,628.7064108987148
142,622.7162364425998,628.7162364425998
143,622.4447172636899,628.4447172636899
